date,player,overall_win_rate,rank,total_games_played,level,last_twenty_games_kda_ratio,last_twenty_games_kill_participation,preferred_positions,last_twenty_games_win_rate
2024/01/29 09:53:30,"Player(name='PeatyEz', tag='WACM')",0.46799999999999997,Gold I,77,404,-1,-1,[],-1
2024/01/29 09:53:33,"Player(name='Gonoszka', tag='gnszk')",0.514,Gold I,72,471,-1,-1,[],-1
2024/01/29 09:53:35,"Player(name='kingvon', tag='frmdo')",0.613,Emerald IV,62,42,-1,-1,[],-1
2024/01/29 09:53:37,"Player(name='imdav77', tag='SLAYM')",0.574,Platinum IV,47,522,-1,-1,[],-1
2024/01/29 09:53:40,"Player(name='Vtec73', tag='4fun')",0.539,Gold III,141,216,-1,-1,[],-1
2024/01/29 09:53:43,"Player(name='Mareqexx', tag='0997')",0.45,Gold I,20,370,-1,-1,[],-1
2024/01/29 09:53:46,"Player(name='Playboi%20Piotrek', tag='Slat')",0.494,Gold II,83,179,-1,-1,[],-1
2024/01/29 09:53:48,"Player(name='A%20Karma%20Player', tag='EUNE')",0.485,Platinum IV,33,33,-1,-1,[],-1
2024/01/29 09:53:50,"Player(name='%C3%ADRule', tag='EUNE')",0.55,Platinum II,20,247,-1,-1,[],-1
2024/01/29 09:53:53,"Player(name='TENTES%20O%20BILLIS', tag='EUNE')",0.563,Platinum III,32,275,-1,-1,[],-1
2024/01/29 09:53:56,"Player(name='twojstarypijany', tag='EUNE')",0.523,Platinum IV,44,329,-1,-1,[],-1
2024/01/29 09:53:57,"Player(name='Orc%20Peon', tag='EUNE')",0.557,Platinum III,115,337,-1,-1,[],-1
2024/01/29 09:53:59,"Player(name='Da%20qoiot', tag='EUNE')",0.667,Platinum IV,21,277,-1,-1,[],-1
2024/01/29 09:54:02,"Player(name='Z2H%20Pr16', tag='EUNE')",0.615,Platinum I,65,330,-1,-1,[],-1
2024/01/29 09:54:05,"Player(name='M%C3%A9ntallyUnstable', tag='EUNE')",0.491,Emerald IV,53,461,-1,-1,[],-1
2024/01/29 09:54:07,"Player(name='am%20going%20up', tag='EUNE')",0.48100000000000004,Platinum IV,27,141,-1,-1,[],-1
2024/01/29 09:54:10,"Player(name='TRAUMA', tag='6267')",0.7140000000000001,Platinum IV,7,37,-1,-1,[],-1
2024/01/29 09:54:12,"Player(name='BlackKitty', tag='furry')",0.557,Platinum III,88,379,-1,-1,[],-1
2024/01/29 09:54:15,"Player(name='Z2H%20Pr16', tag='EUNE')",0.615,Platinum I,65,330,-1,-1,[],-1
2024/01/29 09:54:17,"Player(name='Joker12356', tag='EUNE')",0.552,Platinum I,29,321,-1,-1,[],-1
2024/01/29 09:54:20,"Player(name='EGOISM', tag='1914')",0.5,Platinum III,78,292,-1,-1,[],-1
2024/01/29 09:54:23,"Player(name='Stra%C4%87ko', tag='EUNE')",0.516,Platinum IV,31,295,-1,-1,[],-1
2024/01/29 09:54:34,"Player(name='R3xi', tag='EUNE')",0.512,Platinum III,86,852,-1,-1,[],-1
2024/01/29 09:54:36,"Player(name='FreyGay', tag='GYAT')",0.33299999999999996,Platinum IV,6,485,-1,-1,[],-1
2024/01/29 09:54:37,"Player(name='Dexielanjana', tag='EUNE')",0.4,Platinum IV,5,32,-1,-1,[],-1
2024/01/29 09:54:39,"Player(name='ChuggingBeers', tag='EUNE')",0.42100000000000004,Platinum IV,19,154,-1,-1,[],-1
2024/01/29 09:54:41,"Player(name='Hayasaknya', tag='EUNE')",0.5379999999999999,Emerald IV,65,428,-1,-1,[],-1
2024/01/29 09:54:43,"Player(name='SrennyS', tag='3506')",0.318,Gold II,44,587,-1,-1,[],-1
2024/01/29 09:54:56,"Player(name='Fapa%20Ksapla', tag='DEEZ')",0.4,Gold I,10,330,-1,-1,[],-1
2024/01/29 09:54:58,"Player(name='Piix', tag='POO')",0.531,Gold II,81,392,-1,-1,[],-1
2024/01/29 09:55:01,"Player(name='Robert', tag='RXR')",0.39299999999999996,Platinum IV,28,76,-1,-1,[],-1
2024/01/29 09:55:03,"Player(name='l1l1th12fanboy', tag='8552')",0.375,Platinum IV,8,36,-1,-1,[],-1
2024/01/29 09:55:04,"Player(name='Hopeless95', tag='EUNE')",0.5,Gold II,10,256,-1,-1,[],-1
2024/01/29 09:55:06,"Player(name='Z2H%20Pr16', tag='EUNE')",0.615,Platinum I,65,330,-1,-1,[],-1
2024/01/29 09:55:08,"Player(name='NetroX1K', tag='EUNE')",0.5710000000000001,Platinum IV,7,314,-1,-1,[],-1
2024/01/29 09:55:10,"Player(name='GigaBog', tag='EUNE')",0.495,Emerald IV,95,661,-1,-1,[],-1
2024/01/29 09:55:12,"Player(name='FUNGAMEXDDDDD', tag='INT')",0.435,Platinum IV,62,137,-1,-1,[],-1
2024/01/29 09:55:14,"Player(name='GigaBogini', tag='EUNE')",0.49200000000000005,Gold I,63,436,-1,-1,[],-1
2024/01/29 09:55:16,"Player(name='G%C3%AFga%20N%C3%AFga', tag='EUNE')",0.654,Platinum II,26,563,-1,-1,[],-1
2024/01/29 09:55:18,"Player(name='Jestem%20Peterem', tag='9393')",0.541,Gold II,74,355,-1,-1,[],-1
2024/01/29 09:55:20,"Player(name='xAndy%20Vl', tag='EUNE')",0.578,Platinum II,83,320,-1,-1,[],-1
2024/01/29 09:55:22,"Player(name='Bllayder', tag='EUNE')",0.625,Gold I,32,411,-1,-1,[],-1
2024/01/29 09:55:24,"Player(name='Hollow172', tag='EUNE')",0.7390000000000001,Platinum III,23,45,-1,-1,[],-1
2024/01/29 09:55:26,"Player(name='Z2H%20Pr16', tag='EUNE')",0.615,Platinum I,65,330,-1,-1,[],-1
2024/01/29 09:55:29,"Player(name='Hakujin8', tag='EUNE')",0.586,Platinum IV,58,359,-1,-1,[],-1
2024/01/29 09:55:31,"Player(name='Kenpachi%20Zaraki', tag='borec')",0.529,Gold II,51,239,-1,-1,[],-1
2024/01/29 09:55:34,"Player(name='Gonoszka', tag='gnszk')",0.514,Gold I,72,471,-1,-1,[],-1
2024/01/29 09:55:36,"Player(name='Te%C4%8Da', tag='EUNE')",0.434,Platinum IV,53,300,-1,-1,[],-1
2024/01/29 09:55:39,"Player(name='Z2H%20Pr16', tag='EUNE')",0.615,Platinum I,65,330,-1,-1,[],-1
2024/01/29 09:55:41,"Player(name='IsaacFranci', tag='EUNE')",0.56,Gold II,25,79,-1,-1,[],-1
2024/01/29 09:55:44,"Player(name='That%20Trist%20Kid', tag='1211')",0.5,Gold I,64,552,-1,-1,[],-1
2024/01/29 09:55:46,"Player(name='Gonoszka', tag='gnszk')",0.514,Gold I,72,471,-1,-1,[],-1
2024/01/29 09:55:48,"Player(name='geexen', tag='EUNE')",0.565,Gold I,23,292,-1,-1,[],-1
2024/01/29 09:55:51,"Player(name='Chefacis%20', tag='EUNE')",0.556,Platinum I,99,187,-1,-1,[],-1
2024/01/29 09:55:54,"Player(name='tr%C4%83i%C8%9BearDumnezeu', tag='HIA')",0.568,Platinum IV,81,520,-1,-1,[],-1
2024/01/29 09:55:56,"Player(name='G9Mario', tag='EUNE')",0.513,Gold IV,78,180,-1,-1,[],-1
2024/01/29 09:55:59,"Player(name='houseleeeloo', tag='EUNE')",0.5379999999999999,Gold I,104,396,-1,-1,[],-1
2024/01/29 09:56:02,"Player(name='xShireen', tag='EUNE')",0.508,Gold II,61,510,-1,-1,[],-1
2024/01/29 09:56:04,"Player(name='luleksa', tag='EUNE')",0.667,Emerald IV,30,187,-1,-1,[],-1
2024/01/29 09:56:06,"Player(name='mastourian', tag='7071')",0.5,Platinum II,14,412,-1,-1,[],-1
2024/01/29 09:56:09,"Player(name='tbnrStathis', tag='EUNE')",0.33299999999999996,Platinum II,9,223,-1,-1,[],-1
2024/01/29 09:56:12,"Player(name='ad%20is%20boring', tag='EUNE')",0.5710000000000001,Emerald IV,7,105,-1,-1,[],-1
2024/01/29 09:56:14,"Player(name='Dessi99', tag='EUNE')",0.528,Gold I,72,588,-1,-1,[],-1
2024/01/29 09:56:17,"Player(name='%20UC%200%20%20HI%200%20HA', tag='EUNE')",0.516,Emerald IV,31,126,-1,-1,[],-1
2024/01/29 09:56:20,"Player(name='pitca%20chawajska', tag='kcOM')",0.5379999999999999,Emerald III,106,488,-1,-1,[],-1
2024/01/29 09:56:22,"Player(name='RetniG', tag='EUNE')",0.574,Emerald IV,61,494,-1,-1,[],-1
2024/01/29 09:56:25,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:56:27,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:56:30,"Player(name='kencars0n', tag='teenx')",0.436,Emerald IV,39,277,-1,-1,[],-1
2024/01/29 09:56:33,"Player(name='Jurgen', tag='KING')",0.5,Platinum II,28,469,-1,-1,[],-1
2024/01/29 09:56:36,"Player(name='xeppi11', tag='8336')",0.545,Platinum I,33,36,-1,-1,[],-1
2024/01/29 09:56:38,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:56:41,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:56:51,"Player(name='zuberek', tag='ZUBR')",0.46799999999999997,Platinum I,47,586,-1,-1,[],-1
2024/01/29 09:56:53,"Player(name='I%20luv%20coks', tag='xddd')",0.611,Platinum III,18,119,-1,-1,[],-1
2024/01/29 09:56:54,"Player(name='JestemZemstaxd', tag='CWL')",0.517,Platinum III,29,443,-1,-1,[],-1
2024/01/29 09:56:56,"Player(name='Ahrible', tag='EUNE')",0.387,Platinum II,31,373,-1,-1,[],-1
2024/01/29 09:56:58,"Player(name='Liskyr', tag='8507')",0.456,Platinum I,57,426,-1,-1,[],-1
2024/01/29 09:57:00,"Player(name='nie%20zesraj%20si%C4%99', tag='EUNE')",0.545,Platinum III,22,265,-1,-1,[],-1
2024/01/29 09:57:02,"Player(name='xMonsterinox', tag='EUNE')",0.48700000000000004,Platinum IV,39,270,-1,-1,[],-1
2024/01/29 09:57:05,"Player(name='Caton%20Fnaf', tag='FNAF')",0.529,Emerald IV,85,670,-1,-1,[],-1
2024/01/29 09:57:07,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:57:08,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:57:10,"Player(name='Sacreee', tag='EUNE')",0.44799999999999995,Platinum IV,29,387,-1,-1,[],-1
2024/01/29 09:57:12,"Player(name='KamienBabaPzn24h', tag='EUNE')",0.6,Platinum I,50,376,-1,-1,[],-1
2024/01/29 09:57:15,"Player(name='Sasyo', tag='4444')",0.486,Platinum II,70,436,-1,-1,[],-1
2024/01/29 09:57:17,"Player(name='soloq%20sisyphus', tag='EUNE')",0.517,Platinum II,60,428,-1,-1,[],-1
2024/01/29 09:57:19,"Player(name='xXVivimorteXx', tag='EUNE')",0.537,Emerald IV,54,411,-1,-1,[],-1
2024/01/29 09:57:21,"Player(name='AlexBossPeRift11', tag='6896')",0.667,Platinum I,15,36,-1,-1,[],-1
2024/01/29 09:57:24,"Player(name='Energies', tag='EUNE')",0.5479999999999999,Platinum II,42,587,-1,-1,[],-1
2024/01/29 09:57:26,"Player(name='Flavelo', tag='7187')",0.33299999999999996,Gold I,12,35,-1,-1,[],-1
2024/01/29 09:57:28,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:57:30,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:57:33,"Player(name='Vitto0', tag='EUNE')",0.524,Gold I,84,319,-1,-1,[],-1
2024/01/29 09:57:35,"Player(name='Mateko2001', tag='EUNE')",0.522,Platinum III,23,144,-1,-1,[],-1
2024/01/29 09:57:37,"Player(name='thiom', tag='EUNE')",0.522,Platinum II,23,306,-1,-1,[],-1
2024/01/29 09:57:40,"Player(name='Roterword45', tag='EUNE')",0.645,Platinum III,62,70,-1,-1,[],-1
2024/01/29 09:57:42,"Player(name='Wunimuob', tag='9999')",0.594,Emerald IV,106,243,-1,-1,[],-1
2024/01/29 09:57:44,"Player(name='%CE%B2aguette', tag='EUNE')",0.5,Platinum II,112,390,-1,-1,[],-1
2024/01/29 09:57:47,"Player(name='Fluffer%20Nutter', tag='EKKO')",0.654,Platinum I,52,488,-1,-1,[],-1
2024/01/29 09:57:49,"Player(name='Glolphussali', tag='EUNE')",0.654,Emerald IV,52,40,-1,-1,[],-1
2024/01/29 09:57:51,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:57:52,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:57:54,"Player(name='zeawsay', tag='EUNE')",0.14300000000000002,Platinum III,7,112,-1,-1,[],-1
2024/01/29 09:57:56,"Player(name='MrSkrzat15', tag='EUNE')",0.5,Platinum III,92,411,-1,-1,[],-1
2024/01/29 09:57:59,"Player(name='thinkkaba%20tisyu', tag='dulja')",0.545,Emerald IV,66,333,-1,-1,[],-1
2024/01/29 09:58:02,"Player(name='H%CE%9BS%CE%9BGII', tag='OTP')",0.41200000000000003,Platinum III,17,543,-1,-1,[],-1
2024/01/29 09:58:04,"Player(name='Dom%20Mommy', tag='666')",0.447,Platinum III,94,465,-1,-1,[],-1
2024/01/29 09:58:07,"Player(name='Helliocik', tag='EUNE')",0.488,Emerald IV,41,484,-1,-1,[],-1
2024/01/29 09:58:09,"Player(name='FieryHikoha', tag='EUNE')",0.611,Platinum II,18,40,-1,-1,[],-1
2024/01/29 09:58:11,"Player(name='jungledestroyerr', tag='00000')",0.47100000000000003,Emerald IV,17,69,-1,-1,[],-1
2024/01/29 09:58:14,"Player(name='eytgb', tag='EUNE')",0.42100000000000004,Platinum IV,38,66,-1,-1,[],-1
2024/01/29 09:58:16,"Player(name='Lord%20Trzczaczi', tag='1994')",0.556,Platinum II,27,141,-1,-1,[],-1
2024/01/29 09:58:18,"Player(name='no%20more%20cages', tag='8809')",0.512,Emerald IV,127,439,-1,-1,[],-1
2024/01/29 09:58:21,"Player(name='KrulWojciech', tag='EUNE')",0.526,Platinum I,114,476,-1,-1,[],-1
2024/01/29 09:58:24,"Player(name='fflash%20in%20bush', tag='EUNE')",0.539,Platinum I,115,188,-1,-1,[],-1
2024/01/29 09:58:27,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:58:29,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:58:31,"Player(name='RIZZHAI', tag='rizzy')",0.4,Gold I,35,373,-1,-1,[],-1
2024/01/29 09:58:34,"Player(name='CaptainArmor', tag='EUNE')",0.537,Platinum III,67,387,-1,-1,[],-1
2024/01/29 09:58:37,"Player(name='CheeksClapperTM', tag='2077')",0.515,Platinum III,97,66,-1,-1,[],-1
2024/01/29 09:58:40,"Player(name='66EXPEr0', tag='EUNE')",0.536,Platinum III,84,156,-1,-1,[],-1
2024/01/29 09:58:42,"Player(name='Horus', tag='Femme')",0.5,Platinum III,78,319,-1,-1,[],-1
2024/01/29 09:58:53,"Player(name='Iczarnoksi%C4%99%C5%BCnikI', tag='EUNE')",0.527,Emerald III,165,268,-1,-1,[],-1
2024/01/29 09:58:55,"Player(name='Peregrinor', tag='EUNE')",0.429,Platinum II,42,356,-1,-1,[],-1
2024/01/29 09:58:57,"Player(name='GodOfLee', tag='BARE')",0.5,Platinum II,120,534,-1,-1,[],-1
2024/01/29 09:58:59,"Player(name='Lewica%20Enjoyer', tag='EUNE')",0.5,Platinum III,62,423,-1,-1,[],-1
2024/01/29 09:59:02,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:59:04,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:59:06,"Player(name='BLADEK', tag='EUNE')",0.5,Emerald IV,82,354,-1,-1,[],-1
2024/01/29 09:59:08,"Player(name='drogoscigo', tag='EUNE')",0.59,Platinum I,39,668,-1,-1,[],-1
2024/01/29 09:59:10,"Player(name='BlANCO%20VERDE%2013', tag='BV13')",0.37,Platinum I,54,186,-1,-1,[],-1
2024/01/29 09:59:12,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:59:13,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:59:15,"Player(name='Phomorph', tag='EUNE')",0.591,Platinum II,44,298,-1,-1,[],-1
2024/01/29 09:59:18,"Player(name='Acjkarusk', tag='EUNE')",0.46399999999999997,Gold I,140,44,-1,-1,[],-1
2024/01/29 09:59:20,"Player(name='iCatalin', tag='0410')",0.61,Platinum II,41,516,-1,-1,[],-1
2024/01/29 09:59:22,"Player(name='xXnoscopemaster2', tag='EUNE')",0.8640000000000001,Platinum III,22,45,-1,-1,[],-1
2024/01/29 09:59:24,"Player(name='Mia%20Malkova', tag='3167')",0.7559999999999999,Emerald III,41,49,-1,-1,[],-1
2024/01/29 09:59:25,"Player(name='Urgot%20%20%20Lee%20sin', tag='EUNE')",0.444,Platinum III,54,493,-1,-1,[],-1
2024/01/29 09:59:28,"Player(name='123', tag='%E7%99%8C%E7%97%87%E5%9C%98%E9%9A%8A')",0.563,Platinum II,16,52,-1,-1,[],-1
2024/01/29 09:59:30,"Player(name='LorD%20oF%20BlooD', tag='Toxic')",0.514,Platinum I,148,508,-1,-1,[],-1
2024/01/29 09:59:32,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 09:59:34,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 09:59:36,"Player(name='Katastrophe', tag='3444')",0.534,Emerald IV,73,314,-1,-1,[],-1
2024/01/29 09:59:38,"Player(name='WholeLottaRed', tag='SZEW')",0.455,Platinum IV,11,389,-1,-1,[],-1
2024/01/29 09:59:40,"Player(name='Lakicano', tag='XD49')",0.43799999999999994,Platinum III,48,479,-1,-1,[],-1
2024/01/29 09:59:43,"Player(name='topguntoni', tag='EUNE')",0.63,Platinum I,81,319,-1,-1,[],-1
2024/01/29 09:59:46,"Player(name='OPmonkeys', tag='EUNE')",0.564,Platinum I,39,455,-1,-1,[],-1
2024/01/29 09:59:48,"Player(name='MichaelJaxon', tag='prsa')",0.56,Emerald IV,50,367,-1,-1,[],-1
2024/01/29 09:59:51,"Player(name='Bl1tzDrunK', tag='6859')",0.512,Platinum II,162,263,-1,-1,[],-1
2024/01/29 09:59:54,"Player(name='Incwizytor', tag='EUNE')",0.563,Platinum I,48,366,-1,-1,[],-1
2024/01/29 09:59:56,"Player(name='DonStop', tag='EUNE')",0.475,Platinum III,101,785,-1,-1,[],-1
2024/01/29 09:59:59,"Player(name='Don%20Drqn', tag='EUNE')",0.5329999999999999,Emerald I,105,199,-1,-1,[],-1
2024/01/29 10:00:01,"Player(name='c4%20aimdiff', tag='666')",0.6509999999999999,Platinum I,63,355,-1,-1,[],-1
2024/01/29 10:00:04,"Player(name='0nPuNchMaN', tag='EUNE')",0.33299999999999996,Gold I,3,394,-1,-1,[],-1
2024/01/29 10:00:06,"Player(name='MeDu%C5%BCeJaja', tag='EUNE')",0.522,Emerald IV,67,42,-1,-1,[],-1
2024/01/29 10:00:09,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:00:11,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:00:14,"Player(name='187%20m0r', tag='EUNE')",0.524,Platinum IV,63,374,-1,-1,[],-1
2024/01/29 10:00:16,"Player(name='Cheeky%20Jungler', tag='EUNE')",0.47200000000000003,Platinum IV,36,278,-1,-1,[],-1
2024/01/29 10:00:18,"Player(name='Kassadin', tag='616')",0.507,Platinum IV,75,293,-1,-1,[],-1
2024/01/29 10:00:20,"Player(name='FakeTa%CF%87i', tag='EUNE')",0.345,Platinum IV,29,755,-1,-1,[],-1
2024/01/29 10:00:23,"Player(name='Bradehban', tag='EUNE')",0.25,Gold I,4,30,-1,-1,[],-1
2024/01/29 10:00:25,"Player(name='Filipche479', tag='EUNE')",0.575,Platinum IV,40,204,-1,-1,[],-1
2024/01/29 10:00:27,"Player(name='kisiel09', tag='2172')",0.5,Platinum IV,32,294,-1,-1,[],-1
2024/01/29 10:00:30,"Player(name='Petrovski479', tag='EUNE')",0.667,Gold I,27,243,-1,-1,[],-1
2024/01/29 10:00:33,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:00:35,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:00:38,"Player(name='S16', tag='EUNE')",0.473,Platinum II,55,172,-1,-1,[],-1
2024/01/29 10:00:40,"Player(name='jurekkiller1', tag='EUNE')",0.5479999999999999,Platinum III,42,125,-1,-1,[],-1
2024/01/29 10:00:43,"Player(name='Ianniard', tag='EUNE')",0.456,Platinum IV,68,97,-1,-1,[],-1
2024/01/29 10:00:45,"Player(name='4Sh%CF%83tJhinT%CF%83nic', tag='EUNE')",0.364,Platinum III,11,375,-1,-1,[],-1
2024/01/29 10:00:56,"Player(name='Thresht%20In%20Piece', tag='EUNE')",0.41700000000000004,Gold II,12,500,-1,-1,[],-1
2024/01/29 10:00:58,"Player(name='SantasPV', tag='EUNE')",0.813,Platinum III,16,374,-1,-1,[],-1
2024/01/29 10:01:00,"Player(name='GOLF%208%20850HP', tag='VAG')",0.8,Platinum III,15,187,-1,-1,[],-1
2024/01/29 10:01:01,"Player(name='The%20Red%20Sinister', tag='EUNE')",0.527,Platinum III,55,399,-1,-1,[],-1
2024/01/29 10:01:04,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:01:05,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:01:07,"Player(name='KingVeve', tag='Veve')",0.444,Platinum IV,27,267,-1,-1,[],-1
2024/01/29 10:01:09,"Player(name='Between%20the%20Void', tag='EUNE')",0.429,Platinum IV,42,272,-1,-1,[],-1
2024/01/29 10:01:11,"Player(name='stojki1', tag='EUNE')",0.4,Platinum IV,20,445,-1,-1,[],-1
2024/01/29 10:01:13,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:01:15,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:01:17,"Player(name='theszh', tag='EUNE')",0.49,Platinum IV,98,180,-1,-1,[],-1
2024/01/29 10:01:20,"Player(name='TinaO%C5%A1%C5%A0mrkat', tag='EUNE')",0.39299999999999996,Platinum II,28,313,-1,-1,[],-1
2024/01/29 10:01:22,"Player(name='TEMPECIPURKA', tag='PIES2')",0.552,Platinum IV,58,304,-1,-1,[],-1
2024/01/29 10:01:24,"Player(name='Tifusaur', tag='EUNE')",0.406,Silver I,32,512,-1,-1,[],-1
2024/01/29 10:01:26,"Player(name='Barttt', tag='EUNE')",0.375,Gold I,8,338,-1,-1,[],-1
2024/01/29 10:01:28,"Player(name='Pok%C3%A8mon', tag='EUNE')",0.52,Platinum II,25,232,-1,-1,[],-1
2024/01/29 10:01:30,"Player(name='HugeBorisOF', tag='5002')",0.574,Platinum IV,47,57,-1,-1,[],-1
2024/01/29 10:01:31,"Player(name='FerrySmallOF', tag='EUNE')",0.569,Platinum IV,58,247,-1,-1,[],-1
2024/01/29 10:01:34,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:01:36,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:01:38,"Player(name='Hiradon', tag='EUNE')",0.58,Platinum I,69,329,-1,-1,[],-1
2024/01/29 10:01:40,"Player(name='P%CE%B1p%C3%AC', tag='1168')",0.5,Platinum IV,88,364,-1,-1,[],-1
2024/01/29 10:01:42,"Player(name='L%CE%B1tin%CE%B1', tag='1914')",0.529,Emerald IV,136,358,-1,-1,[],-1
2024/01/29 10:01:46,"Player(name='Tinky', tag='EUNE')",0.426,Platinum II,61,316,-1,-1,[],-1
2024/01/29 10:01:48,"Player(name='ZVZIK', tag='EUNE')",0.433,Platinum III,60,649,-1,-1,[],-1
2024/01/29 10:01:50,"Player(name='xd%20top%20diff%20xd', tag='ENUE')",0.584,Platinum III,77,187,-1,-1,[],-1
2024/01/29 10:01:53,"Player(name='xd%20jg%20diff%20xd', tag='EUNE')",0.524,Platinum III,82,338,-1,-1,[],-1
2024/01/29 10:01:55,"Player(name='EustachySkun', tag='EUNE')",0.526,Platinum III,19,162,-1,-1,[],-1
2024/01/29 10:01:58,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:02:00,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:02:02,"Player(name='krzysztof%20sau%C4%87', tag='MUNDO')",0.5539999999999999,Emerald IV,92,72,-1,-1,[],-1
2024/01/29 10:02:04,"Player(name='CrazyKamikaze', tag='000')",0.69,Emerald IV,29,371,-1,-1,[],-1
2024/01/29 10:02:07,"Player(name='Kraken', tag='3611')",0.5329999999999999,Gold II,60,231,-1,-1,[],-1
2024/01/29 10:02:10,"Player(name='vysnaline', tag='VYS')",0.5479999999999999,Platinum III,31,101,-1,-1,[],-1
2024/01/29 10:02:11,"Player(name='dokimospaok', tag='EUNE')",0.489,Platinum IV,47,122,-1,-1,[],-1
2024/01/29 10:02:13,"Player(name='Lembas', tag='4331')",0.462,Gold I,39,242,-1,-1,[],-1
2024/01/29 10:02:16,"Player(name='Szef%20ADECE', tag='EUNE')",0.486,Platinum II,35,52,-1,-1,[],-1
2024/01/29 10:02:19,"Player(name='Kocha%C4%87%20Sanah', tag='2137')",0.622,Platinum IV,45,310,-1,-1,[],-1
2024/01/29 10:02:21,"Player(name='II%20Voty%20II', tag='EUNE')",0.647,Emerald IV,34,328,-1,-1,[],-1
2024/01/29 10:02:23,"Player(name='FrostyZnaFame', tag='6783')",0.5379999999999999,Platinum I,130,92,-1,-1,[],-1
2024/01/29 10:02:26,"Player(name='Kahlan18', tag='EUNE')",0.5,Platinum IV,230,652,-1,-1,[],-1
2024/01/29 10:02:28,"Player(name='uSs0p', tag='EUNE')",0.519,Platinum III,54,221,-1,-1,[],-1
2024/01/29 10:02:31,"Player(name='ItzPresent', tag='EUNE')",0.47700000000000004,Platinum IV,88,197,-1,-1,[],-1
2024/01/29 10:02:34,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
2024/01/29 10:02:36,"Player(name='FNC%20Genesis', tag='EUNE')",0.467,Platinum III,45,265,-1,-1,[],-1
2024/01/29 10:02:39,"Player(name='swithilde', tag='7341')",0.537,Emerald III,54,228,-1,-1,[],-1
2024/01/29 10:02:41,"Player(name='BriarCarry', tag='2001')",0.6,Platinum IV,40,282,-1,-1,[],-1
2024/01/29 10:02:44,"Player(name='Lengyel%20Alex', tag='EUNE')",0.368,Platinum IV,19,235,-1,-1,[],-1
2024/01/29 10:02:47,"Player(name='momochuka', tag='12345')",0.467,Platinum I,45,435,-1,-1,[],-1
